"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2022-12-04 - Sharks 3, Sabres 6","San Jose Sharks","Limited ReportFull Report","51","44.28","58.42","43.12","35.26","45.55","43.63","29.72","36.96","44.58","2.37","3.36","41.40","2.18","3.86","36.10","25.96","39.61","39.59","13.27","14.88","47.14","2.39","0","100.00","20.14","100.00","7.98","90.92","0.989"
" 2022-12-04 - Sharks 3, Sabres 6","Buffalo Sabres","Limited ReportFull Report","51","58.42","44.28","56.88","45.55","35.26","56.37","36.96","29.72","55.42","3.36","2.37","58.60","3.86","2.18","63.90","39.61","25.96","60.41","14.88","13.27","52.86","0","2.39","0.00","0.00","79.86","9.08","92.02","1.011"
" 2022-12-04 - Blackhawks 0, Islanders 3","Chicago Blackhawks","Limited ReportFull Report","53.55","52.22","70.11","42.69","36.02","48.97","42.38","20.82","37.78","35.53","0","3.27","0.00","2.41","2.61","47.97","30.6","39.96","43.37","11.64","9.64","54.72","0","2.16","0.00","0.00","71.38","0.00","91.35","0.913"
" 2022-12-04 - Blackhawks 0, Islanders 3","New York Islanders","Limited ReportFull Report","53.55","70.11","52.22","57.31","48.97","36.02","57.62","37.78","20.82","64.47","3.27","0","100.00","2.61","2.41","52.03","39.96","30.6","56.63","9.64","11.64","45.28","2.16","0","100.00","28.62","100.00","8.65","100.00","1.087"
" 2022-12-05 - Avalanche 3, Flyers 5","Colorado Avalanche","Limited ReportFull Report","45.35","67.34","51.34","56.74","44.01","39.7","52.57","31.07","34.14","47.64","1.33","2.47","34.97","3.03","1.77","63.16","29.52","17.44","62.87","12.28","5.28","69.93","0","1.25","0.00","0.00","68.83","4.28","92.76","0.970"
" 2022-12-05 - Avalanche 3, Flyers 5","Philadelphia Flyers","Limited ReportFull Report","45.35","51.34","67.34","43.26","39.7","44.01","47.43","34.14","31.07","52.36","2.47","1.33","65.03","1.77","3.03","36.84","17.44","29.52","37.13","5.28","12.28","30.07","1.25","0","100.00","31.17","100.00","7.24","95.72","1.030"
" 2022-12-05 - Blues 4, Rangers 6","St Louis Blues","Limited ReportFull Report","48.8","51.6","39.5","56.64","37.57","27.7","57.56","32.25","24.05","57.29","3.79","4.62","45.06","2.59","1.58","62.17","26.84","21.17","55.90","12.78","4.6","73.54","3.79","2.32","62.05","37.65","50.24","11.74","80.80","0.925"
" 2022-12-05 - Blues 4, Rangers 6","New York Rangers","Limited ReportFull Report","48.8","39.5","51.6","43.36","27.7","37.57","42.44","24.05","32.25","42.71","4.62","3.79","54.94","1.58","2.59","37.83","21.17","26.84","44.10","4.6","12.78","26.46","2.32","3.79","37.95","49.76","62.35","19.20","88.26","1.075"
" 2022-12-05 - Golden Knights 4, Bruins 3","Vegas Golden Knights","Limited ReportFull Report","49.316666666667","56.51","53.48","51.38","40.04","44.49","47.37","23.89","31.52","43.12","3.87","2.27","63.00","2.78","2.58","51.95","31.01","29.05","51.63","17.53","13.5","56.49","2.6","1.1","70.22","31.72","89.34","16.20","92.79","1.090"
" 2022-12-05 - Golden Knights 4, Bruins 3","Boston Bruins","Limited ReportFull Report","49.316666666667","53.48","56.51","48.62","44.49","40.04","52.63","31.52","23.89","56.88","2.27","3.87","37.00","2.58","2.78","48.05","29.05","31.01","48.37","13.5","17.53","43.51","1.1","2.6","29.78","10.66","68.28","7.21","83.80","0.910"
" 2022-12-05 - Capitals 3, Oilers 2","Washington Capitals","Limited ReportFull Report","50.216666666667","65.46","54.82","54.42","49.48","42.31","53.91","39.46","31.04","55.97","2.47","1.13","68.67","3.2","1.74","64.82","35.15","23.67","59.75","12.65","6.58","65.80","2.47","0","100.00","21.95","100.00","6.26","96.37","1.026"
" 2022-12-05 - Capitals 3, Oilers 2","Edmonton Oilers","Limited ReportFull Report","50.216666666667","54.82","65.46","45.58","42.31","49.48","46.09","31.04","39.46","44.03","1.13","2.47","31.33","1.74","3.2","35.18","23.67","35.15","40.25","6.58","12.65","34.20","0","2.47","0.00","0.00","78.05","3.63","93.74","0.974"
" 2022-12-05 - Coyotes 2, Flames 3","Arizona Coyotes","Limited ReportFull Report","51.683333333333","33.34","49.33","40.33","26.06","32.47","44.52","18.35","26.62","40.81","2.35","1.1","68.22","1.77","2.09","45.84","18.64","26.74","41.08","6.09","6.83","47.14","0","1.09","0.00","0.00","76.50","12.82","95.88","1.087"
" 2022-12-05 - Coyotes 2, Flames 3","Calgary Flames","Limited ReportFull Report","51.683333333333","49.33","33.34","59.67","32.47","26.06","55.48","26.62","18.35","59.19","1.1","2.35","31.78","2.09","1.77","54.16","26.74","18.64","58.92","6.83","6.09","52.86","1.09","0","100.00","23.50","100.00","4.12","87.18","0.913"
" 2022-12-05 - Canadiens 6, Canucks 7","Montreal Canadiens","Limited ReportFull Report","51.916666666667","62.36","49.2","55.90","47.61","39.26","54.81","30.58","31.16","49.54","7.32","5.38","57.64","3.7","2.81","56.84","38.71","31.03","55.51","14.32","10.95","56.66","4.89","2.12","69.73","47.24","76.56","23.93","82.74","1.067"
" 2022-12-05 - Canadiens 6, Canucks 7","Vancouver Canucks","Limited ReportFull Report","51.916666666667","49.2","62.36","44.10","39.26","47.61","45.19","31.16","30.58","50.46","5.38","7.32","42.36","2.81","3.7","43.16","31.03","38.71","44.49","10.95","14.32","43.34","2.12","4.89","30.27","23.44","52.76","17.26","76.07","0.933"
" 2022-12-06 - Blackhawks 0, Devils 3","Chicago Blackhawks","Limited ReportFull Report","51.25","31.68","74.89","29.73","24.45","51.54","32.18","20.17","32.94","37.98","0","2.26","0.00","1.46","3.33","30.53","14.9","41.45","26.44","5.74","14.98","27.71","0","0","-","0.00","100.00","0.00","93.13","0.931"
" 2022-12-06 - Blackhawks 0, Devils 3","New Jersey Devils","Limited ReportFull Report","51.25","74.89","31.68","70.27","51.54","24.45","67.82","32.94","20.17","62.02","2.26","0","100.00","3.33","1.46","69.47","41.45","14.9","73.56","14.98","5.74","72.29","0","0","-","0.00","100.00","6.87","100.00","1.069"
" 2022-12-06 - Blue Jackets 1, Penguins 4","Columbus Blue Jackets","Limited ReportFull Report","41.2","77.72","63.08","55.20","49.85","53.76","48.11","36.11","34.2","51.36","1.54","2.72","36.13","3.13","3.68","45.97","31.19","35.77","46.58","18.09","15.68","53.57","0","2.71","0.00","0.00","60.88","4.26","92.05","0.963"
" 2022-12-06 - Blue Jackets 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","41.2","63.08","77.72","44.80","53.76","49.85","51.89","34.2","36.11","48.64","2.72","1.54","63.87","3.68","3.13","54.03","35.77","31.19","53.42","15.68","18.09","46.43","2.71","0","100.00","39.12","100.00","7.95","95.74","1.037"
" 2022-12-06 - Red Wings 4, Lightning 2","Detroit Red Wings","Limited ReportFull Report","52.266666666667","51.69","66.19","43.85","40.29","56.45","41.65","26.78","41.95","38.96","2.45","0","100.00","3.36","5.09","39.74","32.31","49.95","39.28","17.52","26.73","39.60","2.46","0","100.00","17.95","100.00","9.14","100.00","1.091"
" 2022-12-06 - Red Wings 4, Lightning 2","Tampa Bay Lightning","Limited ReportFull Report","52.266666666667","66.19","51.69","56.15","56.45","40.29","58.35","41.95","26.78","61.04","0","2.45","0.00","5.09","3.36","60.26","49.95","32.31","60.72","26.73","17.52","60.40","0","2.46","0.00","0.00","82.05","0.00","90.86","0.909"
" 2022-12-06 - Kings 5, Senators 2","Los Angeles Kings","Limited ReportFull Report","49.7","70.28","44.78","61.08","45.55","28.32","61.66","32.8","20.23","61.85","3.84","0","100.00","2.81","1.5","65.13","35.99","22.44","61.59","18.21","6.95","72.39","1.28","0","100.00","12.97","100.00","11.71","100.00","1.117"
" 2022-12-06 - Kings 5, Senators 2","Ottawa Senators","Limited ReportFull Report","49.7","44.78","70.28","38.92","28.32","45.55","38.34","20.23","32.8","38.15","0","3.84","0.00","1.5","2.81","34.87","22.44","35.99","38.41","6.95","18.21","27.61","0","1.28","0.00","0.00","87.03","0.00","88.29","0.883"
" 2022-12-06 - Blues 7, Islanders 4","St Louis Blues","Limited ReportFull Report","51.533333333333","51.84","59.91","46.39","42.27","44.06","48.96","30.49","37.07","45.13","6.2","2.14","74.30","3.5","3.93","47.12","36.19","32.33","52.82","19.64","21.89","47.28","4.97","2.13","70.05","42.68","88.05","20.32","94.22","1.145"
" 2022-12-06 - Blues 7, Islanders 4","New York Islanders","Limited ReportFull Report","51.533333333333","59.91","51.84","53.61","44.06","42.27","51.04","37.07","30.49","54.87","2.14","6.2","25.70","3.93","3.5","52.88","32.33","36.19","47.18","21.89","19.64","52.72","2.13","4.97","29.95","11.95","57.32","5.78","79.68","0.855"
" 2022-12-06 - Panthers 2, Jets 5","Florida Panthers","Limited ReportFull Report","46.65","64.59","55.08","53.98","53.99","44.51","54.81","38.41","28.35","57.53","1.29","2.49","34.20","3.67","2.29","61.62","34.72","27.92","55.43","18.87","6.57","74.17","1.31","0","100.00","10.68","100.00","3.36","91.23","0.946"
" 2022-12-06 - Panthers 2, Jets 5","Winnipeg Jets","Limited ReportFull Report","46.65","55.08","64.59","46.02","44.51","53.99","45.19","28.35","38.41","42.47","2.49","1.29","65.80","2.29","3.67","38.38","27.92","34.72","44.57","6.57","18.87","25.83","0","1.31","0.00","0.00","89.32","8.77","96.64","1.054"
" 2022-12-06 - Maple Leafs 4, Stars 0","Toronto Maple Leafs","Limited ReportFull Report","42.016666666667","61.6","68","47.53","46.28","47.12","49.55","30.35","28.53","51.54","4.54","0","100.00","3.71","3.06","54.78","35.38","30.71","53.53","16.06","15.74","50.49","3.04","0","100.00","27.09","100.00","14.97","100.00","1.150"
" 2022-12-06 - Maple Leafs 4, Stars 0","Dallas Stars","Limited ReportFull Report","42.016666666667","68","61.6","52.47","47.12","46.28","50.45","28.53","30.35","48.46","0","4.54","0.00","3.06","3.71","45.22","30.71","35.38","46.47","15.74","16.06","49.51","0","3.04","0.00","0.00","72.91","0.00","85.03","0.850"
" 2022-12-06 - Hurricanes 3, Ducks 4","Carolina Hurricanes","Limited ReportFull Report","52","72.08","50.41","58.85","51.81","31.97","61.84","36.51","26.3","58.12","3.5","3.27","51.74","3.09","1.64","65.40","36.46","19.03","65.70","15.4","6.54","70.18","2.33","2.17","51.76","15.31","51.05","9.59","87.58","0.972"
" 2022-12-06 - Hurricanes 3, Ducks 4","Anaheim Ducks","Limited ReportFull Report","52","50.41","72.08","41.15","31.97","51.81","38.16","26.3","36.51","41.88","3.27","3.5","48.26","1.64","3.09","34.60","19.03","36.46","34.30","6.54","15.4","29.82","2.17","2.33","48.24","48.95","84.69","12.42","90.41","1.028"
" 2022-12-06 - Canadiens 4, Kraken 2","Montreal Canadiens","Limited ReportFull Report","44.816666666667","41.24","56.99","41.98","26.4","42.16","38.51","18.87","28.04","40.23","4.27","2.46","63.40","1.61","3.03","34.65","14.91","32.34","31.55","6.04","11.94","33.58","1.45","2.44","37.21","32.04","70.91","22.62","91.21","1.138"
" 2022-12-06 - Canadiens 4, Kraken 2","Seattle Kraken","Limited ReportFull Report","44.816666666667","56.99","41.24","58.02","42.16","26.4","61.49","28.04","18.87","59.77","2.46","4.27","36.60","3.03","1.61","65.35","32.34","14.91","68.45","11.94","6.04","66.42","2.44","1.45","62.79","29.09","67.96","8.79","77.38","0.862"
" 2022-12-07 - Sabres 9, Blue Jackets 4","Buffalo Sabres","Limited ReportFull Report","50.583333333333","57.2","35.94","61.41","37.14","29.93","55.37","31.63","18.84","62.68","7.66","4.35","63.77","1.52","2","43.07","21.97","20.91","51.24","8.31","6.83","54.90","3.87","0","100.00","55.81","100.00","24.21","76.90","1.011"
" 2022-12-07 - Sabres 9, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","50.583333333333","35.94","57.2","38.59","29.93","37.14","44.63","18.84","31.63","37.32","4.35","7.66","36.23","2","1.52","56.93","20.91","21.97","48.76","6.83","8.31","45.10","0","3.87","0.00","0.00","44.19","23.10","75.79","0.989"
" 2022-12-07 - Capitals 4, Flyers 1","Washington Capitals","Limited ReportFull Report","44.8","54.06","54.09","49.98","35.94","45.1","44.34","26.34","27.08","49.31","1.41","0","100.00","2.7","2.09","56.37","30.68","21.51","58.79","15.68","7.44","67.81","1.42","0","100.00","14.23","100.00","5.37","100.00","1.054"
" 2022-12-07 - Capitals 4, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","44.8","54.09","54.06","50.02","45.1","35.94","55.66","27.08","26.34","50.69","0","1.41","0.00","2.09","2.7","43.63","21.51","30.68","41.21","7.44","15.68","32.19","0","1.42","0.00","0.00","85.77","0.00","94.63","0.946"
" 2022-12-07 - Wild 3, Flames 5","Minnesota Wild","Limited ReportFull Report","41.166666666667","58.23","46.46","55.62","43.19","32.93","56.74","29.66","22.47","56.89","4.58","2.72","62.74","2.39","1.78","57.32","30.18","18.02","62.62","13.88","9.73","58.78","3.12","2.71","53.51","33.38","60.59","15.45","87.89","1.033"
" 2022-12-07 - Wild 3, Flames 5","Calgary Flames","Limited ReportFull Report","41.166666666667","46.46","58.23","44.38","32.93","43.19","43.26","22.47","29.66","43.11","2.72","4.58","37.26","1.78","2.39","42.68","18.02","30.18","37.38","9.73","13.88","41.22","2.71","3.12","46.49","39.41","66.62","12.11","84.55","0.967"
" 2022-12-07 - Bruins 4, Avalanche 0","Boston Bruins","Limited ReportFull Report","47.183333333333","73.98","38.51","65.77","55.4","30.21","64.71","42.49","23.35","64.54","5.42","0","100.00","2.98","1.08","73.40","32.09","10.1","76.06","12.91","4.46","74.32","2.76","0","100.00","32.72","100.00","12.76","100.00","1.128"
" 2022-12-07 - Bruins 4, Avalanche 0","Colorado Avalanche","Limited ReportFull Report","47.183333333333","38.51","73.98","34.23","30.21","55.4","35.29","23.35","42.49","35.46","0","5.42","0.00","1.08","2.98","26.60","10.1","32.09","23.94","4.46","12.91","25.68","0","2.76","0.00","0.00","67.28","0.00","87.24","0.872"
" 2022-12-07 - Coyotes 2, Oilers 8","Arizona Coyotes","Limited ReportFull Report","48.433333333333","30.52","59.48","33.91","25.46","42.4","37.52","17.38","31.57","35.50","1.24","7.38","14.43","1.5","3.02","33.24","15.62","36.06","30.22","7.27","13.88","34.39","1.27","2.44","34.19","26.59","61.42","7.16","76.63","0.838"
" 2022-12-07 - Coyotes 2, Oilers 8","Edmonton Oilers","Limited ReportFull Report","48.433333333333","59.48","30.52","66.09","42.4","25.46","62.48","31.57","17.38","64.50","7.38","1.24","85.57","3.02","1.5","66.76","36.06","15.62","69.78","13.88","7.27","65.61","2.44","1.27","65.81","38.58","73.41","23.37","92.84","1.162"
" 2022-12-07 - Rangers 5, Golden Knights 1","New York Rangers","Limited ReportFull Report","46.216666666667","52.5","52.06","50.21","42.29","24.82","63.01","35.05","18.91","64.95","4.13","0","100.00","2.04","1.63","55.60","25.52","22.29","53.38","11.47","10.38","52.48","2.78","0","100.00","27.89","100.00","11.78","100.00","1.118"
" 2022-12-07 - Rangers 5, Golden Knights 1","Vegas Golden Knights","Limited ReportFull Report","46.216666666667","52.06","52.5","49.79","24.82","42.29","36.99","18.91","35.05","35.05","0","4.13","0.00","1.63","2.04","44.40","22.29","25.52","46.62","10.38","11.47","47.52","0","2.78","0.00","0.00","72.11","0.00","88.22","0.882"
" 2022-12-07 - Canucks 6, Sharks 5","Vancouver Canucks","Limited ReportFull Report","49.433333333333","48.85","65.68","42.65","33.94","44.88","43.06","23.64","35.91","39.70","3.82","3.41","52.80","2.52","3.2","44.05","25.54","43.15","37.18","7.66","20.07","27.61","1.23","1.11","52.39","19.65","91.66","16.14","90.50","1.066"
" 2022-12-07 - Canucks 6, Sharks 5","San Jose Sharks","Limited ReportFull Report","49.433333333333","65.68","48.85","57.35","44.88","33.94","56.94","35.91","23.64","60.30","3.41","3.82","47.20","3.2","2.52","55.95","43.15","25.54","62.82","20.07","7.66","72.39","1.11","1.23","47.61","8.34","80.35","9.50","83.86","0.934"
" 2022-12-08 - Red Wings 1, Panthers 5","Detroit Red Wings","Limited ReportFull Report","46.016666666667","32.76","75.05","30.39","25.94","53.84","32.51","14.84","40","27.06","0","6.39","0.00","1.58","3.35","32.06","16.68","43.81","27.57","2.55","16.94","13.08","0","5.03","0.00","0.00","65.14","0.00","84.03","0.840"
" 2022-12-08 - Red Wings 1, Panthers 5","Florida Panthers","Limited ReportFull Report","46.016666666667","75.05","32.76","69.61","53.84","25.94","67.49","40","14.84","72.94","6.39","0","100.00","3.35","1.58","67.94","43.81","16.68","72.43","16.94","2.55","86.92","5.03","0","100.00","34.86","100.00","15.97","100.00","1.160"
" 2022-12-08 - Kings 0, Maple Leafs 5","Los Angeles Kings","Limited ReportFull Report","47.366666666667","48.42","70.58","40.69","35.23","56.93","38.23","24.71","43.62","36.16","0","5.02","0.00","1.21","4.04","23.05","18.51","49.87","27.07","7.59","21.23","26.35","0","2.46","0.00","0.00","86.07","0.00","88.48","0.885"
" 2022-12-08 - Kings 0, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","47.366666666667","70.58","48.42","59.31","56.93","35.23","61.77","43.62","24.71","63.84","5.02","0","100.00","4.04","1.21","76.95","49.87","18.51","72.93","21.23","7.59","73.65","2.46","0","100.00","13.93","100.00","11.52","100.00","1.115"
" 2022-12-08 - Predators 2, Lightning 5","Nashville Predators","Limited ReportFull Report","51.316666666667","51.54","61.01","45.79","37.47","41.05","47.72","34.06","33.81","50.19","1.18","3.36","26.02","2.35","2.32","50.33","22.26","31.6","41.33","8.22","10.49","43.94","1.18","2.26","34.34","14.55","76.03","3.47","90.05","0.935"
" 2022-12-08 - Predators 2, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","51.316666666667","61.01","51.54","54.21","41.05","37.47","52.28","33.81","34.06","49.81","3.36","1.18","73.98","2.32","2.35","49.67","31.6","22.26","58.67","10.49","8.22","56.06","2.26","1.18","65.66","23.97","85.45","9.95","96.53","1.065"
" 2022-12-08 - Jets 5, Blues 2","Winnipeg Jets","Limited ReportFull Report","53.766666666667","48.18","45.4","51.49","30.14","29.45","50.58","19.03","26.62","41.69","3.55","2.05","63.43","1.86","1.8","50.74","32.02","26.16","55.03","7.33","6.71","52.23","1.18","1.01","53.83","32.67","84.86","18.65","92.31","1.110"
" 2022-12-08 - Jets 5, Blues 2","St Louis Blues","Limited ReportFull Report","53.766666666667","45.4","48.18","48.51","29.45","30.14","49.42","26.62","19.03","58.31","2.05","3.55","36.57","1.8","1.86","49.26","26.16","32.02","44.97","6.71","7.33","47.77","1.01","1.18","46.17","15.14","67.33","7.69","81.35","0.890"
" 2022-12-08 - Senators 3, Stars 4","Ottawa Senators","Limited ReportFull Report","50","65.27","53.65","54.89","40.53","34.85","53.77","27.54","23.13","54.35","3.7","3.43","51.91","2.67","2.23","54.49","27.85","26.25","51.49","9.85","7.74","56.00","1.27","0","100.00","14.85","100.00","13.43","85.18","0.986"
" 2022-12-08 - Senators 3, Stars 4","Dallas Stars","Limited ReportFull Report","50","53.65","65.27","45.11","34.85","40.53","46.23","23.13","27.54","45.65","3.43","3.7","48.09","2.23","2.67","45.51","26.25","27.85","48.51","7.74","9.85","44.00","0","1.27","0.00","0.00","85.15","14.82","86.57","1.014"
" 2022-12-09 - Flames 1, Blue Jackets 3","Calgary Flames","Limited ReportFull Report","36.35","54.02","56.41","48.92","39.41","48.54","44.81","23.66","29.28","44.69","0","3.19","0.00","1.43","2.86","33.38","21.29","30.17","41.38","3.31","14.81","18.27","0","1.55","0.00","0.00","84.37","0.00","89.11","0.891"
" 2022-12-09 - Flames 1, Blue Jackets 3","Columbus Blue Jackets","Limited ReportFull Report","36.35","56.41","54.02","51.08","48.54","39.41","55.19","29.28","23.66","55.31","3.19","0","100.00","2.86","1.43","66.62","30.17","21.29","58.62","14.81","3.31","81.73","1.55","0","100.00","15.63","100.00","10.89","100.00","1.109"
" 2022-12-09 - Islanders 6, Devils 4","New York Islanders","Limited ReportFull Report","40.766666666667","61.43","58.08","51.40","43.48","35.61","54.97","31.58","23.56","57.27","7.76","2.7","74.20","3.66","2.19","62.58","31.21","31.61","49.68","19.73","6.62","74.88","3.17","0","100.00","19.53","100.00","24.58","88.54","1.131"
" 2022-12-09 - Islanders 6, Devils 4","New Jersey Devils","Limited ReportFull Report","40.766666666667","58.08","61.43","48.60","35.61","43.48","45.03","23.56","31.58","42.73","2.7","7.76","25.80","2.19","3.66","37.42","31.61","31.21","50.32","6.62","19.73","25.12","0","3.17","0.00","0.00","80.47","11.46","75.42","0.869"
" 2022-12-09 - Penguins 4, Sabres 3","Pittsburgh Penguins","Limited ReportFull Report","44.816666666667","45.44","49.32","47.95","35.92","39.99","47.32","28.91","36.26","44.36","2.77","2.5","52.55","2.13","2.35","47.55","22.55","26.67","45.81","10.04","10.03","50.03","1.35","2.49","35.20","13.59","66.89","9.58","93.11","1.027"
" 2022-12-09 - Penguins 4, Sabres 3","Buffalo Sabres","Limited ReportFull Report","44.816666666667","49.32","45.44","52.05","39.99","35.92","52.68","36.26","28.91","55.64","2.5","2.77","47.45","2.35","2.13","52.45","26.67","22.55","54.19","10.03","10.04","49.97","2.49","1.35","64.80","33.11","86.41","6.89","90.42","0.973"
" 2022-12-09 - Kraken 1, Capitals 4","Seattle Kraken","Limited ReportFull Report","45.75","56.57","63.74","47.02","31.61","52.22","37.70","25.05","40.77","38.05","1.39","1.21","53.35","1.57","4.32","26.70","22.82","33.87","40.25","6.66","20.05","24.93","0","1.2","0.00","0.00","92.65","5.53","97.03","1.026"
" 2022-12-09 - Kraken 1, Capitals 4","Washington Capitals","Limited ReportFull Report","45.75","63.74","56.57","52.98","52.22","31.61","62.30","40.77","25.05","61.95","1.21","1.39","46.65","4.32","1.57","73.30","33.87","22.82","59.75","20.05","6.66","75.07","1.2","0","100.00","7.35","100.00","2.97","94.47","0.974"
" 2022-12-09 - Jets 3, Blackhawks 1","Winnipeg Jets","Limited ReportFull Report","44.566666666667","82.02","43.54","65.32","65.6","30.68","68.14","39.14","20.95","65.14","2.87","1.28","69.16","3.87","1.3","74.92","42.6","20.67","67.33","19.4","3.6","84.35","1.46","1.25","53.80","10.87","65.36","7.34","93.89","1.012"
" 2022-12-09 - Jets 3, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","44.566666666667","43.54","82.02","34.68","30.68","65.6","31.86","20.95","39.14","34.86","1.28","2.87","30.84","1.3","3.87","25.08","20.67","42.6","32.67","3.6","19.4","15.65","1.25","1.46","46.20","34.64","89.13","6.11","92.66","0.988"
" 2022-12-09 - Wild 2, Oilers 5","Minnesota Wild","Limited ReportFull Report","46.383333333333","45.47","66.21","40.72","33.69","49.33","40.58","28.61","42.62","40.17","1.31","2.44","34.96","2.85","3.78","42.96","28.18","34.98","44.62","12.92","17.77","42.09","1.34","2.44","35.48","13.09","84.14","4.59","94.27","0.989"
" 2022-12-09 - Wild 2, Oilers 5","Edmonton Oilers","Limited ReportFull Report","46.383333333333","66.21","45.47","59.28","49.33","33.69","59.42","42.62","28.61","59.83","2.44","1.31","65.04","3.78","2.85","57.04","34.98","28.18","55.38","17.77","12.92","57.91","2.44","1.34","64.52","15.86","86.91","5.73","95.41","1.011"
" 2022-12-09 - Rangers 2, Avalanche 1","New York Rangers","Limited ReportFull Report","56","51.05","61.62","45.31","38.06","45.78","45.39","30.37","36.58","45.36","1.08","1.01","51.74","1.45","2.57","36.10","10.11","23.51","30.07","5.71","8.01","41.60","0","0","-","0.00","100.00","3.57","97.24","1.008"
" 2022-12-09 - Rangers 2, Avalanche 1","Colorado Avalanche","Limited ReportFull Report","56","61.62","51.05","54.69","45.78","38.06","54.61","36.58","30.37","54.64","1.01","1.08","48.26","2.57","1.45","63.90","23.51","10.11","69.93","8.01","5.71","58.40","0","0","-","0.00","100.00","2.76","96.43","0.992"
" 2022-12-09 - Bruins 3, Coyotes 4","Boston Bruins","Limited ReportFull Report","41.2","72.63","34.11","68.04","65.55","24.06","73.15","49.14","16.89","74.42","1.54","5.47","21.96","5.2","1.77","74.55","47.03","25.09","65.21","33.77","12.28","73.33","1.54","2.71","36.28","6.35","66.91","3.13","67.63","0.708"
" 2022-12-09 - Bruins 3, Coyotes 4","Arizona Coyotes","Limited ReportFull Report","41.2","34.11","72.63","31.96","24.06","65.55","26.85","16.89","49.14","25.58","5.47","1.54","78.04","1.77","5.2","25.45","25.09","47.03","34.79","12.28","33.77","26.67","2.71","1.54","63.72","33.09","93.65","32.37","96.87","1.292"
" 2022-12-09 - Flyers 1, Golden Knights 2","Philadelphia Flyers","Limited ReportFull Report","56","58.27","61.79","48.53","43.51","39.77","52.25","29.34","32.55","47.40","1.08","1.01","51.74","2.41","1.84","56.60","27.46","20.45","57.32","10.07","6.08","62.37","0","1.01","0.00","0.00","80.36","3.69","96.89","1.006"
" 2022-12-09 - Flyers 1, Golden Knights 2","Vegas Golden Knights","Limited ReportFull Report","56","61.79","58.27","51.47","39.77","43.51","47.75","32.55","29.34","52.60","1.01","1.08","48.26","1.84","2.41","43.40","20.45","27.46","42.68","6.08","10.07","37.63","1.01","0","100.00","19.64","100.00","3.11","96.31","0.994"
" 2022-12-09 - Sharks 6, Ducks 1","San Jose Sharks","Limited ReportFull Report","44.166666666667","64.3","35.43","64.47","51.35","24.21","67.96","28.72","18.34","61.02","5.84","1.25","82.42","4.33","1.06","80.35","42.52","18.89","69.24","20.08","8.14","71.17","4.41","0","100.00","31.61","100.00","20.33","93.21","1.135"
" 2022-12-09 - Sharks 6, Ducks 1","Anaheim Ducks","Limited ReportFull Report","44.166666666667","35.43","64.3","35.53","24.21","51.35","32.04","18.34","28.72","38.98","1.25","5.84","17.58","1.06","4.33","19.65","18.89","42.52","30.76","8.14","20.08","28.83","0","4.41","0.00","0.00","68.39","6.79","79.67","0.865"
" 2022-12-10 - Senators 3, Predators 2","Ottawa Senators","Limited ReportFull Report","43.433333333333","64.18","44.46","59.07","45.71","32.73","58.27","35.51","22.34","61.38","1.46","2.62","35.80","2.96","2.37","55.46","31.79","18.09","63.73","10.21","7.68","57.09","1.46","0","100.00","20.33","100.00","4.11","88.28","0.924"
" 2022-12-10 - Senators 3, Predators 2","Nashville Predators","Limited ReportFull Report","43.433333333333","44.46","64.18","40.93","32.73","45.71","41.73","22.34","35.51","38.62","2.62","1.46","64.20","2.37","2.96","44.54","18.09","31.79","36.27","7.68","10.21","42.91","0","1.46","0.00","0.00","79.67","11.72","95.89","1.076"
" 2022-12-10 - Red Wings 2, Stars 3","Detroit Red Wings","Limited ReportFull Report","49.083333333333","54.57","65.87","45.31","43.22","52.92","44.96","26.55","31.92","45.41","2.53","1.13","69.12","2.08","3.37","38.10","18.02","30.04","37.49","5.13","13.65","27.33","1.23","1.12","52.39","49.39","87.77","9.52","96.46","1.060"
" 2022-12-10 - Red Wings 2, Stars 3","Dallas Stars","Limited ReportFull Report","49.083333333333","65.87","54.57","54.69","52.92","43.22","55.04","31.92","26.55","54.59","1.13","2.53","30.88","3.37","2.08","61.90","30.04","18.02","62.51","13.65","5.13","72.67","1.12","1.23","47.61","12.23","50.61","3.54","90.48","0.940"
" 2022-12-10 - Panthers 1, Lightning 4","Florida Panthers","Limited ReportFull Report","44.916666666667","65.17","66.09","49.65","44.59","51.87","46.23","28.57","36.66","43.80","1.35","5.16","20.76","3.74","2.89","56.44","34.06","35.84","48.73","20.74","15.92","56.57","0","2.55","0.00","0.00","73.05","4.73","85.93","0.907"
