"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2022-03-17 - Sabres 1, Oilers 6","Edmonton Oilers","Limited ReportFull Report","5.2833333333333","79.5","22.71","77.78","45.43","22.71","66.67","45.43","22.71","66.67","11.36","0","100.00","3.53","2.61","57.46","34.07","11.36","75.00","0","0","-","0","0","-","-","-","25.00","100.00","1.250"
" 2022-03-17 - Red Wings 1, Canucks 0","Detroit Red Wings","Limited ReportFull Report","2","90","60","60.00","30","30","50.00","30","30","50.00","0","0","-","3.8","1.96","66.02","60","30","66.67","30","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-17 - Red Wings 1, Canucks 0","Vancouver Canucks","Limited ReportFull Report","6","130","10","92.86","80","10","88.89","40","10","80.00","0","0","-","7.51","0.16","97.88","90","0","100.00","30","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-17 - Panthers 3, Golden Knights 5","Florida Panthers","Limited ReportFull Report","0.6","200","0","100.00","200","0","100.00","200","0","100.00","100","0","100.00","25.11","0","100.00","200","0","100.00","100","0","100.00","100","0","100.00","100.00","-","50.00","-","-"
" 2022-03-17 - Panthers 3, Golden Knights 5","Vegas Golden Knights","Limited ReportFull Report","4.1","160.98","0","100.00","160.98","0","100.00","131.71","0","100.00","14.63","0","100.00","17.51","0","100.00","131.71","0","100.00","58.54","0","100.00","14.63","0","100.00","25.00","-","11.11","-","-"
" 2022-03-17 - Sharks 0, Kings 3","Los Angeles Kings","Limited ReportFull Report","8.9166666666667","100.93","47.1","68.18","80.75","47.1","63.16","60.56","47.1","56.25","6.73","0","100.00","6.41","4.12","60.90","60.56","33.64","64.29","13.46","26.92","33.33","0","0","-","0.00","100.00","11.11","100.00","1.111"
" 2022-03-17 - Sharks 0, Kings 3","San Jose Sharks","Limited ReportFull Report","4.2166666666667","184.98","14.23","92.86","128.06","14.23","90.00","85.38","14.23","85.71","0","0","-","16.13","1.55","91.23","113.83","14.23","88.89","42.69","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-18 - Flyers 1, Senators 3","Ottawa Senators","Limited ReportFull Report","4.25","56.47","28.24","66.67","42.35","28.24","60.00","42.35","28.24","60.00","14.12","0","100.00","2.06","0.38","84.40","14.12","14.12","50.00","0","0","-","0","0","-","-","-","33.33","100.00","1.333"
" 2022-03-18 - Flyers 1, Senators 3","Philadelphia Flyers","Limited ReportFull Report","4.15","101.2","14.46","87.50","86.75","14.46","85.71","43.37","14.46","75.00","0","0","-","6.12","1.57","79.60","14.46","14.46","50.00","14.46","14.46","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-03-18 - Capitals 4, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","3.95","60.76","15.19","80.00","60.76","15.19","80.00","60.76","15.19","80.00","0","0","-","4.65","0.01","99.73","30.38","0","100.00","15.19","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-18 - Capitals 4, Hurricanes 3","Washington Capitals","Limited ReportFull Report","2.0666666666667","116.13","0","100.00","116.13","0","100.00","87.1","0","100.00","29.03","0","100.00","8.89","0","100.00","29.03","0","100.00","29.03","0","100.00","0","0","-","-","-","33.33","-","-"
" 2022-03-18 - Bruins 4, Jets 2","Boston Bruins","Limited ReportFull Report","5.1833333333333","115.76","11.58","90.91","81.03","11.58","87.50","69.45","11.58","85.71","11.58","0","100.00","8.27","0.24","97.15","81.03","0","100.00","23.15","0","100.00","11.58","0","100.00","50.00","-","16.67","100.00","1.167"
" 2022-03-18 - Bruins 4, Jets 2","Winnipeg Jets","Limited ReportFull Report","7.45","88.59","16.11","84.62","72.48","16.11","81.82","48.32","8.05","85.71","0","0","-","7.88","1.1","87.72","64.43","8.05","88.89","40.27","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-18 - Sabres 1, Flames 0","Buffalo Sabres","Limited ReportFull Report","6","30","10","75.00","30","10","75.00","30","10","75.00","0","0","-","1.42","1.35","51.17","20","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2022-03-18 - Sabres 1, Flames 0","Calgary Flames","Limited ReportFull Report","2","30","60","33.33","30","30","50.00","30","30","50.00","0","0","-","0.9","0.03","97.21","0","30","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2022-03-18 - Panthers 3, Ducks 0","Anaheim Ducks","Limited ReportFull Report","2","60","30","66.67","60","30","66.67","30","30","50.00","0","0","-","4.93","0.08","98.45","30","0","100.00","30","0","100.00","0","0","-","-","-","0.00","100.00","1.000"
" 2022-03-18 - Panthers 3, Ducks 0","Florida Panthers","Limited ReportFull Report","8.6","97.67","13.95","87.50","69.77","13.95","83.33","34.88","6.98","83.33","6.98","0","100.00","5.55","0.03","99.50","34.88","0","100.00","6.98","0","100.00","0","0","-","-","-","20.00","100.00","1.200"
" 2022-03-18 - Avalanche 5, Sharks 3","Colorado Avalanche","Limited ReportFull Report","1.1","109.09","54.55","66.67","109.09","54.55","66.67","54.55","54.55","50.00","54.55","0","100.00","8.82","0.02","99.81","54.55","0","100.00","54.55","0","100.00","54.55","0","100.00","100.00","-","100.00","100.00","2.000"
" 2022-03-18 - Avalanche 5, Sharks 3","San Jose Sharks","Limited ReportFull Report","10.016666666667","71.88","41.93","63.16","59.9","35.94","62.50","35.94","29.95","54.55","0","0","-","5.6","3.07","64.55","41.93","23.96","63.64","23.96","23.96","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-03-19 - Senators 1, Canadiens 5","Montreal Canadiens","Limited ReportFull Report","3.4166666666667","140.49","0","100.00","105.37","0","100.00","52.68","0","100.00","17.56","0","100.00","8.23","0","100.00","70.24","0","100.00","17.56","0","100.00","17.56","0","100.00","100.00","-","33.33","-","-"
" 2022-03-19 - Senators 1, Canadiens 5","Ottawa Senators","Limited ReportFull Report","3.8333333333333","125.22","15.65","88.89","78.26","0","100.00","78.26","0","100.00","15.65","0","100.00","13.02","0","100.00","109.57","0","100.00","62.61","0","100.00","0","0","-","0.00","-","20.00","-","-"
" 2022-03-19 - Rangers 2, Lightning 1","New York Rangers","Limited ReportFull Report","10.8","61.11","0","100.00","44.44","0","100.00","22.22","0","100.00","5.56","0","100.00","4.47","0","100.00","22.22","0","100.00","11.11","0","100.00","5.56","0","100.00","100.00","-","25.00","-","-"
" 2022-03-19 - Rangers 2, Lightning 1","Tampa Bay Lightning","Limited ReportFull Report","3.8333333333333","109.57","15.65","87.50","109.57","15.65","87.50","78.26","15.65","83.33","15.65","0","100.00","12.23","0.94","92.89","62.61","0","100.00","46.96","0","100.00","15.65","0","100.00","50.00","-","20.00","100.00","1.200"
" 2022-03-19 - Stars 2, Islanders 4","Dallas Stars","Limited ReportFull Report","4","90","15","85.71","75","15","83.33","60","15","80.00","0","0","-","3.87","1","79.47","30","15","66.67","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2022-03-19 - Stars 2, Islanders 4","New York Islanders","Limited ReportFull Report","2.8","107.14","21.43","83.33","64.29","21.43","75.00","42.86","21.43","66.67","21.43","0","100.00","5.35","0.05","99.09","64.29","0","100.00","21.43","0","100.00","21.43","0","100.00","100.00","-","50.00","100.00","1.500"
" 2022-03-19 - Blues 4, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull Report","6.65","99.25","9.02","91.67","63.16","9.02","87.50","45.11","0","100.00","9.02","0","100.00","3.43","0.96","78.08","27.07","9.02","75.00","9.02","9.02","50.00","9.02","0","100.00","100.00","-","20.00","-","-"
" 2022-03-19 - Blues 4, Blue Jackets 5","St Louis Blues","Limited ReportFull Report","3.15","114.29","19.05","85.71","95.24","19.05","83.33","76.19","19.05","80.00","38.1","0","100.00","5.38","0.84","86.44","57.14","0","100.00","19.05","0","100.00","19.05","0","100.00","100.00","-","50.00","100.00","1.500"
" 2022-03-19 - Maple Leafs 3, Predators 6","Nashville Predators","Limited ReportFull Report","6.7666666666667","106.4","8.87","92.31","70.94","8.87","88.89","70.94","8.87","88.89","8.87","0","100.00","6.19","0.07","98.91","53.2","0","100.00","8.87","0","100.00","8.87","0","100.00","100.00","-","12.50","100.00","1.125"
" 2022-03-19 - Maple Leafs 3, Predators 6","Toronto Maple Leafs","Limited ReportFull Report","5.9666666666667","140.78","30.17","82.35","110.61","30.17","78.57","80.45","20.11","80.00","0","0","-","9.27","1.62","85.10","110.61","10.06","91.67","10.06","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-19 - Blackhawks 1, Wild 3","Chicago Blackhawks","Limited ReportFull Report","4","135","0","100.00","75","0","100.00","45","0","100.00","0","0","-","8.36","0","100.00","90","0","100.00","45","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2022-03-19 - Blackhawks 1, Wild 3","Minnesota Wild","Limited ReportFull Report","6","130","10","92.86","110","10","91.67","60","10","85.71","0","0","-","8.58","0.32","96.44","70","0","100.00","10","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-19 - Devils 3, Oilers 6","Edmonton Oilers","Limited ReportFull Report","1.5166666666667","316.48","0","100.00","276.92","0","100.00","197.8","0","100.00","39.56","0","100.00","34.97","0","100.00","237.36","0","100.00","197.8","0","100.00","39.56","0","100.00","33.33","-","20.00","-","-"
" 2022-03-19 - Devils 3, Oilers 6","New Jersey Devils","Limited ReportFull Report","6","70","30","70.00","40","30","57.14","30","20","60.00","0","0","-","4.33","1.68","72.03","30","20","60.00","20","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-19 - Flames 5, Canucks 2","Calgary Flames","Limited ReportFull Report","3.7166666666667","145.29","16.14","90.00","145.29","0","100.00","129.15","0","100.00","16.14","0","100.00","17.42","0","100.00","113","0","100.00","80.72","0","100.00","0","0","-","0.00","-","12.50","-","-"
" 2022-03-19 - Flames 5, Canucks 2","Vancouver Canucks","Limited ReportFull Report","2.1333333333333","140.63","0","100.00","112.5","0","100.00","112.5","0","100.00","28.13","0","100.00","13.65","0","100.00","56.25","0","100.00","28.13","0","100.00","28.13","0","100.00","100.00","-","25.00","-","-"
" 2022-03-19 - Penguins 4, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","4","15","30","33.33","15","30","33.33","15","15","50.00","0","0","-","1.24","1.43","46.42","15","15","50.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2022-03-19 - Penguins 4, Coyotes 1","Pittsburgh Penguins","Limited ReportFull Report","3.1333333333333","114.89","38.3","75.00","95.74","38.3","71.43","76.6","19.15","80.00","0","0","-","10.78","1.82","85.53","95.74","19.15","83.33","38.3","19.15","66.67","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-03-19 - Kings 1, Golden Knights 5","Los Angeles Kings","Limited ReportFull Report","6","130","20","86.67","90","20","81.82","70","20","77.78","0","10","0.00","5.89","2.85","67.38","90","20","81.82","10","10","50.00","0","10","0.00","0.00","0.00","0.00","50.00","0.500"
" 2022-03-19 - Kings 1, Golden Knights 5","Vegas Golden Knights","Limited ReportFull Report","3.1666666666667","94.74","0","100.00","56.84","0","100.00","56.84","0","100.00","18.95","0","100.00","4.59","0","100.00","56.84","0","100.00","18.95","0","100.00","18.95","0","100.00","100.00","-","33.33","-","-"
" 2022-03-19 - Red Wings 2, Kraken 4","Detroit Red Wings","Limited ReportFull Report","0.33333333333333","360","0","100.00","360","0","100.00","360","0","100.00","180","0","100.00","75.52","0","100.00","360","0","100.00","360","0","100.00","180","0","100.00","50.00","-","50.00","-","-"
" 2022-03-19 - Red Wings 2, Kraken 4","Seattle Kraken","Limited ReportFull Report","8.0666666666667","66.94","14.88","81.82","59.5","14.88","80.00","52.07","14.88","77.78","0","0","-","3.94","0.91","81.20","22.31","7.44","75.00","14.88","7.44","66.67","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-03-20 - Islanders 1, Flyers 2","New York Islanders","Limited ReportFull Report","1.55","116.13","0","100.00","77.42","0","100.00","0","0","-","0","0","-","3.05","0","100.00","38.71","0","100.00","0","0","-","0","0","-","-","-","-","-","-"
" 2022-03-20 - Islanders 1, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","7.2333333333333","116.13","16.59","87.50","99.54","16.59","85.71","58.06","8.29","87.50","8.29","0","100.00","7.04","0.38","94.93","41.47","0","100.00","33.18","0","100.00","0","0","-","0.00","-","14.29","100.00","1.143"
" 2022-03-20 - Stars 3, Capitals 2","Dallas Stars","Limited ReportFull Report","3.1166666666667","57.75","19.25","75.00","38.5","19.25","66.67","38.5","19.25","66.67","38.5","0","100.00","4.57","0.78","85.46","38.5","0","100.00","38.5","0","100.00","38.5","0","100.00","100.00","-","100.00","100.00","2.000"
" 2022-03-20 - Stars 3, Capitals 2","Washington Capitals","Limited ReportFull Report","8.3833333333333","100.2","7.16","93.33","78.73","7.16","91.67","57.26","0","100.00","7.16","0","100.00","4.93","0.14","97.18","50.1","0","100.00","7.16","0","100.00","0","0","-","-","-","12.50","-","-"
" 2022-03-20 - Rangers 2, Hurricanes 0","Carolina Hurricanes","Limited ReportFull Report","5.8833333333333","142.78","10.2","93.33","122.38","10.2","92.31","71.39","0","100.00","0","0","-","8.93","1.09","89.14","71.39","10.2","87.50","0","10.2","0.00","0","0","-","-","-","0.00","-","-"
" 2022-03-20 - Rangers 2, Hurricanes 0","New York Rangers","Limited ReportFull Report","3.8833333333333","92.7","46.35","66.67","61.8","46.35","57.14","30.9","46.35","40.00","0","0","-","7.25","4.72","60.56","46.35","46.35","50.00","15.45","30.9","33.33","0","0","-","-","100.00","0.00","100.00","1.000"
" 2022-03-20 - Jets 6, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","0.78333333333333","76.6","0","100.00","76.6","0","100.00","76.6","0","100.00","76.6","0","100.00","12.82","0","100.00","76.6","0","100.00","76.6","0","100.00","76.6","0","100.00","100.00","-","100.00","-","-"
" 2022-03-20 - Jets 6, Blackhawks 4","Winnipeg Jets","Limited ReportFull Report","2.7833333333333","150.9","0","100.00","86.23","0","100.00","86.23","0","100.00","21.56","0","100.00","8.35","0","100.00","64.67","0","100.00","43.11","0","100.00","0","0","-","0.00","-","25.00","-","-"
" 2022-03-20 - Sabres 3, Canucks 2","Buffalo Sabres","Limited ReportFull Report","4.0833333333333","58.78","14.69","80.00","44.08","14.69","75.00","0","14.69","0.00","0","0","-","3.46","0.3","92.10","44.08","0","100.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2022-03-20 - Sabres 3, Canucks 2","Vancouver Canucks","Limited ReportFull Report","4.7833333333333","137.98","25.09","84.62","112.89","25.09","81.82","62.72","25.09","71.43","12.54","0","100.00","9.08","0.58","94.00","100.35","0","100.00","25.09","0","100.00","0","0","-","-","-","20.00","100.00","1.200"
" 2022-03-20 - Coyotes 2, Sharks 4","Arizona Coyotes","Limited ReportFull Report","3.25","129.23","36.92","77.78","129.23","36.92","77.78","129.23","36.92","77.78","18.46","0","100.00","17.88","0.07","99.62","92.31","0","100.00","73.85","0","100.00","18.46","0","100.00","25.00","-","14.29","100.00","1.143"
" 2022-03-20 - Coyotes 2, Sharks 4","San Jose Sharks","Limited ReportFull Report","6","140","20","87.50","80","20","80.00","50","20","71.43","0","0","-","4.68","1.76","72.62","30","10","75.00","10","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-21 - Bruins 3, Canadiens 2","Boston Bruins","Limited ReportFull Report","8","187.5","22.5","89.29","120","22.5","84.21","90","22.5","80.00","0","7.5","0.00","17.93","2.41","88.13","120","15","88.89","75","7.5","90.91","0","7.5","0.00","0.00","0.00","0.00","66.67","0.667"
" 2022-03-21 - Bruins 3, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","4","105","0","100.00","90","0","100.00","45","0","100.00","0","0","-","10.09","0","100.00","60","0","100.00","30","0","100.00","0","0","-","-","-","0.00","-","-"
" 2022-03-21 - Golden Knights 0, Wild 3","Minnesota Wild","Limited ReportFull Report","4","105","0","100.00","105","0","100.00","75","0","100.00","0","0","-","7.06","0","100.00","60","0","100.00","15","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2022-03-21 - Golden Knights 0, Wild 3","Vegas Golden Knights","Limited ReportFull Report","3.1833333333333","56.54","18.85","75.00","56.54","0","100.00","37.7","0","100.00","0","0","-","2.62","0","100.00","0","0","-","0","0","-","0","0","-","-","-","0.00","-","-"
" 2022-03-21 - Oilers 2, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","7.3166666666667","164.01","8.2","95.24","123.01","8.2","93.75","82","8.2","90.91","16.4","0","100.00","11.05","0","99.99","114.81","0","100.00","41","0","100.00","8.2","0","100.00","50.00","-","20.00","100.00","1.200"
" 2022-03-21 - Oilers 2, Avalanche 3","Edmonton Oilers","Limited ReportFull Report","3.3833333333333","106.4","17.73","85.71","106.4","17.73","85.71","53.2","17.73","75.00","0","0","-","13.57","0.02","99.85","70.94","0","100.00","53.2","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-03-21 - Predators 6, Ducks 3","Anaheim Ducks","Limited ReportFull Report","8","75","15","83.33","37.5","15","71.43","30","15","66.67","0","0","-","2.91","1.37","68.01","37.5","7.5","83.33","7.5","7.5","50.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2022-03-21 - Predators 6, Ducks 3","Nashville Predators","Limited ReportFull Report","5.2333333333333","114.65","0","100.00","103.18","0","100.00","80.25","0","100.00","34.39","0","100.00","12.71","0","100.00","57.32","0","100.00","45.86","0","100.00","22.93","0","100.00","50.00","-","42.86","-","-"
