"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2019-10-10 - Red Wings 4, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","3.2666666666667","73.47","183.67","28.57","73.47","128.57","36.36","55.1","73.47","42.86","0","18.37","0.00","1.97","5.56","26.19","18.37","36.73","33.33","0","0","-","0","0","-","-","-","0.00","75.00","0.750"
" 2019-10-10 - Oilers 4, Devils 3","Edmonton Oilers","Limited ReportFull Report","4","15","60","20.00","15","45","25.00","15","30","33.33","0","0","-","0.02","6.58","0.31","0","15","0.00","0","15","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-10 - Oilers 4, Devils 3","New Jersey Devils","Limited ReportFull Report","3.1833333333333","0","131.94","0.00","0","94.24","0.00","0","56.54","0.00","0","18.85","0.00","0","8.52","0.00","0","75.39","0.00","0","18.85","0.00","0","18.85","0.00","-","0.00","-","66.67","-"
" 2019-10-10 - Ducks 1, Penguins 2","Anaheim Ducks","Limited ReportFull Report","8.1333333333333","0","81.15","0.00","0","66.39","0.00","0","51.64","0.00","0","7.38","0.00","0","5.76","0.00","0","44.26","0.00","0","14.75","0.00","0","7.38","0.00","-","50.00","-","85.71","-"
" 2019-10-10 - Ducks 1, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","6","10","110","8.33","10","70","12.50","10","50","16.67","0","0","-","0.02","5.03","0.34","0","20","0.00","0","10","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-10 - Blues 6, Senators 4","Ottawa Senators","Limited ReportFull Report","6.5","27.69","101.54","21.43","18.46","73.85","20.00","18.46","46.15","28.57","9.23","9.23","50.00","1.81","7.79","18.83","9.23","55.38","14.29","9.23","27.69","25.00","9.23","0","100.00","100.00","100.00","50.00","80.00","1.300"
" 2019-10-10 - Blues 6, Senators 4","St Louis Blues","Limited ReportFull Report
","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2019-10-10 - Capitals 5, Predators 6","Nashville Predators","Limited ReportFull Report","2.95","0","81.36","0.00","0","61.02","0.00","0","61.02","0.00","0","40.68","0.00","0","4.89","0.00","0","20.34","0.00","0","0","-","0","0","-","-","-","-","33.33","-"
" 2019-10-10 - Capitals 5, Predators 6","Washington Capitals","Limited ReportFull Report","6.8","26.47","70.59","27.27","17.65","44.12","28.57","17.65","44.12","28.57","8.82","8.82","50.00","1.45","5.82","19.99","17.65","26.47","40.00","8.82","17.65","33.33","8.82","8.82","50.00","100.00","50.00","50.00","80.00","1.300"
" 2019-10-10 - Wild 2, Jets 5","Minnesota Wild","Limited ReportFull Report","4","45","150","23.08","45","120","27.27","30","75","28.57","0","0","-","3.05","9.52","24.28","45","105","30.00","15","60","20.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-10-10 - Wild 2, Jets 5","Winnipeg Jets","Limited ReportFull Report","4","15","90","14.29","15","60","20.00","15","60","20.00","0","0","-","1.36","4.63","22.76","15","45","25.00","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-10 - Sharks 5, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","3.4333333333333","17.48","139.81","11.11","17.48","139.81","11.11","17.48","122.33","12.50","0","34.95","0.00","0.93","16.08","5.44","0","87.38","0.00","0","69.9","0.00","0","17.48","0.00","-","66.67","0.00","71.43","0.714"
" 2019-10-10 - Sharks 5, Blackhawks 4","San Jose Sharks","Limited ReportFull Report","4","0","105","0.00","0","60","0.00","0","0","-","0","0","-","0","3.79","0.00","0","60","0.00","0","15","0.00","0","0","-","-","-","-","-","-"
" 2019-10-10 - Flames 3, Stars 2","Calgary Flames","Limited ReportFull Report","7.5","0","152","0.00","0","112","0.00","0","64","0.00","0","8","0.00","0","9.86","0.00","0","88","0.00","0","40","0.00","0","8","0.00","-","50.00","-","87.50","-"
" 2019-10-10 - Flames 3, Stars 2","Dallas Stars","Limited ReportFull Report","3.1833333333333","0","37.7","0.00","0","18.85","0.00","0","18.85","0.00","0","18.85","0.00","0","1.3","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0.00","-"
" 2019-10-10 - Bruins 2, Avalanche 4","Boston Bruins","Limited ReportFull Report","2.6166666666667","0","91.72","0.00","0","45.86","0.00","0","45.86","0.00","0","22.93","0.00","0","6.34","0.00","0","68.79","0.00","0","22.93","0.00","0","22.93","0.00","-","0.00","-","50.00","-"
" 2019-10-10 - Bruins 2, Avalanche 4","Colorado Avalanche","Limited ReportFull Report","2","30","90","25.00","30","60","33.33","30","60","33.33","0","0","-","0.12","5.56","2.08","0","60","0.00","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-10 - Golden Knights 1, Coyotes 4","Arizona Coyotes","Limited ReportFull Report","8.0166666666667","14.97","112.27","11.76","14.97","104.78","12.50","14.97","97.3","13.33","0","0","-","1.73","10.01","14.77","14.97","82.33","15.38","14.97","29.94","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-10-10 - Golden Knights 1, Coyotes 4","Vegas Golden Knights","Limited ReportFull Report","4","60","30","66.67","60","15","80.00","45","15","75.00","0","0","-","4.12","0.65","86.34","15","0","100.00","15","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2019-10-11 - Panthers 2, Sabres 3","Buffalo Sabres","Limited ReportFull Report","2.25","0","106.67","0.00","0","106.67","0.00","0","106.67","0.00","0","0","-","0","3.63","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2019-10-11 - Panthers 2, Sabres 3","Florida Panthers","Limited ReportFull Report","6.25","19.2","76.8","20.00","19.2","28.8","40.00","9.6","28.8","25.00","0","0","-","0.82","1.7","32.55","19.2","9.6","66.67","0","9.6","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-11 - Ducks 2, Blue Jackets 1","Anaheim Ducks","Limited ReportFull Report","6.0833333333333","19.73","49.32","28.57","19.73","39.45","33.33","19.73","19.73","50.00","9.86","0","100.00","2.62","3.22","44.83","19.73","19.73","50.00","9.86","19.73","33.33","9.86","0","100.00","100.00","100.00","50.00","100.00","1.500"
" 2019-10-11 - Ducks 2, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","2","30","30","50.00","30","30","50.00","30","30","50.00","0","0","-","0.48","0.92","34.12","0","0","-","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2019-10-11 - Islanders 2, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","4.8666666666667","0","123.29","0.00","0","61.64","0.00","0","61.64","0.00","0","24.66","0.00","0","8.47","0.00","0","61.64","0.00","0","24.66","0.00","0","12.33","0.00","-","50.00","-","60.00","-"
" 2019-10-11 - Islanders 2, Hurricanes 5","New York Islanders","Limited ReportFull Report","3.1166666666667","0","77.01","0.00","0","57.75","0.00","0","38.5","0.00","0","0","-","0","8.22","0.00","0","77.01","0.00","0","19.25","0.00","0","0","-","-","-","-","100.00","-"
" 2019-10-12 - Oilers 4, Rangers 1","Edmonton Oilers","Limited ReportFull Report","6.6666666666667","9","108","7.69","9","81","10.00","9","45","16.67","0","0","-","0.36","6.85","4.94","9","72","11.11","0","18","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-12 - Oilers 4, Rangers 1","New York Rangers","Limited ReportFull Report","3.1833333333333","0","150.79","0.00","0","131.94","0.00","0","75.39","0.00","0","18.85","0.00","0","11.21","0.00","0","94.24","0.00","0","56.54","0.00","0","0","-","-","100.00","-","75.00","-"
" 2019-10-12 - Lightning 2, Senators 4","Ottawa Senators","Limited ReportFull Report","6.3333333333333","18.95","66.32","22.22","18.95","37.89","33.33","18.95","9.47","66.67","0","0","-","0.74","2.35","23.93","9.47","9.47","50.00","0","9.47","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2019-10-12 - Lightning 2, Senators 4","Tampa Bay Lightning","Limited ReportFull Report","8.5666666666667","14.01","77.04","15.38","14.01","63.04","18.18","14.01","35.02","28.57","0","0","-","0.54","5.22","9.44","7","49.03","12.50","7","28.02","20.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-10-12 - Predators 4, Kings 7","Los Angeles Kings","Limited ReportFull Report","5.1833333333333","11.58","162.06","6.67","11.58","92.6","11.11","11.58","92.6","11.11","0","11.58","0.00","0.58","9.01","6.06","11.58","57.88","16.67","0","11.58","0.00","0","11.58","0.00","-","0.00","0.00","87.50","0.875"
" 2019-10-12 - Predators 4, Kings 7","Nashville Predators","Limited ReportFull Report","2.3333333333333","51.43","128.57","28.57","51.43","128.57","28.57","25.71","102.86","20.00","0","0","-","6.45","11.83","35.30","51.43","77.14","40.00","25.71","25.71","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-10-12 - Devils 0, Bruins 3","Boston Bruins","Limited ReportFull Report","8","15","60","20.00","7.5","45","14.29","7.5","37.5","16.67","0","0","-","1.21","5.31","18.58","7.5","37.5","16.67","7.5","15","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-10-12 - Devils 0, Bruins 3","New Jersey Devils","Limited ReportFull Report","4.3833333333333","41.06","109.51","27.27","27.38","109.51","20.00","13.69","54.75","20.00","0","13.69","0.00","1.1","10.19","9.72","13.69","54.75","20.00","0","41.06","0.00","0","13.69","0.00","-","50.00","0.00","75.00","0.750"
" 2019-10-12 - Blues 3, Canadiens 6","Montreal Canadiens","Limited ReportFull Report","2.8333333333333","42.35","84.71","33.33","21.18","84.71","20.00","21.18","63.53","25.00","0","21.18","0.00","1.39","4.76","22.62","21.18","63.53","25.00","0","21.18","0.00","0","21.18","0.00","-","0.00","0.00","66.67","0.667"
" 2019-10-12 - Blues 3, Canadiens 6","St Louis Blues","Limited ReportFull Report","8","15","97.5","13.33","15","52.5","22.22","15","30","33.33","0","0","-","0.17","4.1","3.95","0","37.5","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2019-10-12 - Maple Leafs 5, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","6","40","60","40.00","40","40","50.00","30","40","42.86","0","0","-","3.74","3.48","51.78","30","30","50.00","20","20","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-10-12 - Maple Leafs 5, Red Wings 2","Toronto Maple Leafs","Limited ReportFull Report","2","0","120","0.00","0","90","0.00","0","60","0.00","0","0","-","0","5.67","0.00","0","60","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2019-10-12 - Panthers 2, Islanders 3","Florida Panthers","Limited ReportFull Report","1.2","50","100","33.33","0","50","0.00","0","0","-","0","0","-","0","3.15","0.00","50","0","100.00","0","0","-","0","0","-","-","-","-","-","-"
" 2019-10-12 - Panthers 2, Islanders 3","New York Islanders","Limited ReportFull Report","5.2","23.08","34.62","40.00","23.08","23.08","50.00","23.08","23.08","50.00","0","0","-","0.09","2.82","3.07","0","11.54","0.00","0","11.54","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-12 - Blue Jackets 3, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","5.05","0","130.69","0.00","0","130.69","0.00","0","71.29","0.00","0","0","-","0","11.76","0.00","0","95.05","0.00","0","11.88","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-10-12 - Blue Jackets 3, Hurricanes 2","Columbus Blue Jackets","Limited ReportFull Report","5.05","0","71.29","0.00","0","59.41","0.00","0","47.52","0.00","0","0","-","0","3.05","0.00","0","47.52","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2019-10-12 - Jets 3, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","7.6333333333333","31.44","39.3","44.44","23.58","31.44","42.86","23.58","31.44","42.86","7.86","7.86","50.00","2.33","2.24","50.96","23.58","23.58","50.00","15.72","7.86","66.67","7.86","0","100.00","50.00","100.00","33.33","75.00","1.083"
" 2019-10-12 - Jets 3, Blackhawks 2","Winnipeg Jets","Limited ReportFull Report","3.6166666666667","16.59","49.77","25.00","16.59","33.18","33.33","16.59","33.18","33.33","0","16.59","0.00","1.13","3.16","26.43","16.59","33.18","33.33","0","16.59","0.00","0","16.59","0.00","-","0.00","0.00","50.00","0.500"
" 2019-10-12 - Capitals 4, Stars 1","Dallas Stars","Limited ReportFull Report","6.4833333333333","27.76","101.8","21.43","27.76","64.78","30.00","27.76","55.53","33.33","0","18.51","0.00","1.38","5.12","21.27","9.25","37.02","20.00","0","27.76","0.00","0","18.51","0.00","-","33.33","0.00","66.67","0.667"
" 2019-10-12 - Capitals 4, Stars 1","Washington Capitals","Limited ReportFull Report","12","15","95","13.64","15","50","23.08","5","25","16.67","0","0","-","0.25","3.06","7.64","0","35","0.00","0","15","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-12 - Penguins 7, Wild 4","Minnesota Wild","Limited ReportFull Report","3.5833333333333","33.49","66.98","33.33","33.49","50.23","40.00","16.74","50.23","25.00","0","33.49","0.00","0.36","7.01","4.83","0","33.49","0.00","0","33.49","0.00","0","33.49","0.00","-","0.00","0.00","33.33","0.333"
" 2019-10-12 - Penguins 7, Wild 4","Pittsburgh Penguins","Limited ReportFull Report","0.81666666666667","73.47","73.47","50.00","73.47","73.47","50.00","0","73.47","0.00","0","73.47","0.00","0.64","7.22","8.17","0","73.47","0.00","0","0","-","0","0","-","-","-","-","0.00","-"
" 2019-10-12 - Coyotes 2, Avalanche 3","Arizona Coyotes","Limited ReportFull Report","6.7333333333333","0","62.38","0.00","0","44.55","0.00","0","26.73","0.00","0","8.91","0.00","0","3.78","0.00","0","26.73","0.00","0","8.91","0.00","0","8.91","0.00","-","0.00","-","66.67","-"
" 2019-10-12 - Coyotes 2, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","6","30","130","18.75","30","100","23.08","30","80","27.27","0","0","-","0.96","9.03","9.58","10","50","16.67","0","20","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-12 - Flyers 2, Canucks 3","Philadelphia Flyers","Limited ReportFull Report","2","0","90","0.00","0","30","0.00","0","0","-","0","0","-","0","3","0.00","0","30","0.00","0","0","-","0","0","-","-","-","-","-","-"
" 2019-10-12 - Flyers 2, Canucks 3","Vancouver Canucks","Limited ReportFull Report","5.05","0","95.05","0.00","0","71.29","0.00","0","47.52","0.00","0","11.88","0.00","0","6.43","0.00","0","71.29","0.00","0","23.76","0.00","0","0","-","-","100.00","-","75.00","-"
" 2019-10-12 - Flames 2, Golden Knights 6","Calgary Flames","Limited ReportFull Report","6","0","110","0.00","0","90","0.00","0","40","0.00","0","0","-","0","7.29","0.00","0","70","0.00","0","20","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-10-12 - Flames 2, Golden Knights 6","Vegas Golden Knights","Limited ReportFull Report","10.133333333333","5.92","130.26","4.35","5.92","106.58","5.26","5.92","76.97","7.14","0","0","-","0.28","8.57","3.19","5.92","47.37","11.11","0","11.84","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-13 - Penguins 7, Jets 2","Pittsburgh Penguins","Limited ReportFull Report","9.3166666666667","25.76","57.96","30.77","25.76","45.08","36.36","25.76","32.2","44.44","6.44","6.44","50.00","1.62","3.4","32.29","19.32","25.76","42.86","12.88","6.44","66.67","6.44","6.44","50.00","50.00","0.00","25.00","80.00","1.050"
" 2019-10-13 - Penguins 7, Jets 2","Winnipeg Jets","Limited ReportFull Report","3","0","200","0.00","0","100","0.00","0","80","0.00","0","20","0.00","0","11","0.00","0","120","0.00","0","100","0.00","0","20","0.00","-","66.67","-","75.00","-"
" 2019-10-13 - Golden Knights 5, Kings 2","Los Angeles Kings","Limited ReportFull Report","3.8666666666667","0","201.72","0.00","0","170.69","0.00","0","155.17","0.00","0","46.55","0.00","0","10.5","0.00","0","108.62","0.00","0","15.52","0.00","0","15.52","0.00","-","0.00","-","70.00","-"
" 2019-10-13 - Golden Knights 5, Kings 2","Vegas Golden Knights","Limited ReportFull Report","6","10","120","7.69","10","70","12.50","10","60","14.29","0","0","-","0","6.18","0.07","0","80","0.00","0","20","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-13 - Flames 1, Sharks 3","Calgary Flames","Limited ReportFull Report","3.3166666666667","18.09","162.81","10.00","18.09","72.36","20.00","18.09","18.09","50.00","0","0","-","1.77","7.19","19.76","18.09","54.27","25.00","18.09","36.18","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-10-13 - Flames 1, Sharks 3","San Jose Sharks","Limited ReportFull Report","7.2","16.67","66.67","20.00","8.33","41.67","16.67","8.33","16.67","33.33","8.33","0","100.00","1.24","4.12","23.06","8.33","25","25.00","8.33","16.67","33.33","8.33","0","100.00","100.00","100.00","100.00","100.00","2.000"
" 2019-10-14 - Ducks 2, Bruins 4","Anaheim Ducks","Limited ReportFull Report","3.0833333333333","38.92","136.22","22.22","38.92","77.84","33.33","38.92","38.92","50.00","0","38.92","0.00","1.69","8.89","15.97","19.46","77.84","20.00","0","58.38","0.00","0","19.46","0.00","-","0.00","0.00","0.00","0.000"
" 2019-10-14 - Ducks 2, Bruins 4","Boston Bruins","Limited ReportFull Report","8.0166666666667","7.48","52.39","12.50","7.48","52.39","12.50","7.48","44.91","14.29","0","0","-","0.7","4.54","13.41","0","29.94","0.00","0","22.45","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-14 - Wild 2, Senators 0","Minnesota Wild","Limited ReportFull Report","7.9166666666667","22.74","53.05","30.00","15.16","45.47","25.00","7.58","37.89","16.67","0","0","-","0.58","5.78","9.06","0","30.32","0.00","0","22.74","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-14 - Wild 2, Senators 0","Ottawa Senators","Limited ReportFull Report","10.2","23.53","123.53","16.00","23.53","82.35","22.22","17.65","52.94","25.00","0","0","-","0.89","5.38","14.19","11.76","52.94","18.18","0","23.53","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-10-14 - Panthers 6, Devils 4","Florida Panthers","Limited ReportFull Report","4.3166666666667","13.9","111.2","11.11","13.9","97.3","12.50","13.9","41.7","25.00","0","0","-","0.73","10.35","6.58","0","69.5","0.00","0","27.8","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2019-10-14 - Panthers 6, Devils 4","New Jersey Devils","Limited ReportFull Report","7.2333333333333","8.29","91.24","8.33","8.29","58.06","12.50","8.29","41.47","16.67","0","8.29","0.00","0.08","4.99","1.59","0","41.47","0.00","0","8.29","0.00","0","8.29","0.00","-","0.00","0.00","80.00","0.800"
" 2019-10-14 - Blues 2, Islanders 3","New York Islanders","Limited ReportFull Report","3.5","51.43","68.57","42.86","51.43","34.29","60.00","51.43","34.29","60.00","0","17.14","0.00","3.94","2.23","63.83","51.43","17.14","75.00","34.29","17.14","66.67","0","17.14","0.00","0.00","0.00","0.00","50.00","0.500"
